run_id	commit	node_fp	model	shape	backend	config_hash	script	load_s	max_s	seed	tps_c1	tps_c4	tps_c8	tps_c16	tps_c32	peak_gb	req_counts	validity	knobs	status	notes	data
20260614-110851-chat	5c828cf	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	1a7a09ad	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260614_mtp-off_tuned.sh	301	180	42	43.97	na	na	294.61	na	69.5	c1:30/0/0;c16:201/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260614-105649 n2; thermal=70C/36W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260614-110851-chat
20260614-111510-chat	5c828cf	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	1a7a09ad	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260614_mtp-off_tuned.sh	301	180	42	43.87	na	na	294.25	na	70.0	c1:30/0/0;c16:201/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260614-105649 n3; thermal=70C/36W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260614-111510-chat
20260614-112733-chat	5c828cf	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	d57aa337	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260614_mtp-n2_tuned.sh	337	180	42	56.4	na	na	348.54	na	71.1	c1:40/0/0;c16:238/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260614-112134 n1; thermal=68C/36W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260614-112733-chat
20260614-113357-chat	5c828cf	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	d57aa337	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260614_mtp-n2_tuned.sh	337	180	42	56.73	na	na	355.59	na	71.1	c1:40/0/0;c16:244/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260614-112134 n2; thermal=67C/37W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260614-113357-chat
20260614-114020-chat	5c828cf	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	d57aa337	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260614_mtp-n2_tuned.sh	337	180	42	55.96	na	na	354.25	na	71.1	c1:39/0/0;c16:242/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260614-112134 n3; thermal=64C/36W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260614-114020-chat
20260614-115245-chat	5c828cf	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	a9645c1b	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260614_memutil-08_tuned.sh	336	180	42	55.47	na	na	335.13	na	106.7	c1:39/0/0;c16:226/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260614-114646 n1; thermal=68C/34W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260614-115245-chat
20260614-115907-chat	5c828cf	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	a9645c1b	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260614_memutil-08_tuned.sh	336	180	42	55.93	na	na	338.73	na	107.2	c1:39/0/0;c16:230/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260614-114646 n2; thermal=69C/35W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260614-115907-chat
20260614-120527-chat	5c828cf	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	a9645c1b	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260614_memutil-08_tuned.sh	336	180	42	55.83	na	na	336.28	na	107.7	c1:39/0/0;c16:233/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260614-114646 n3; thermal=71C/36W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260614-120527-chat
20260614-121849-chat	5c828cf	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	c54d3870	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260614_batched-32k-util08_tuned.sh	392	180	42	56.52	na	na	344.71	na	105.8	c1:39/0/0;c16:229/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260614-121153 n1; thermal=67C/35W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260614-121849-chat
20260614-122508-chat	5c828cf	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	c54d3870	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260614_batched-32k-util08_tuned.sh	392	180	42	56.02	na	na	344.04	na	105.8	c1:39/0/0;c16:234/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260614-121153 n2; thermal=70C/36W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260614-122508-chat
20260614-123128-chat	5c828cf	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	c54d3870	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260614_batched-32k-util08_tuned.sh	392	180	42	56.42	na	na	341.76	na	105.8	c1:39/0/0;c16:233/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260614-121153 n3; thermal=64C/35W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260614-123128-chat
20260704-192112-chat	453996d	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.24.0(img:sha256:251eba5cc7c1)	7ca38372	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260704_v0.24.0_baseline.sh	347	180	42	55.52	151.45	234	337.66	472.99	74.9	c1:39/0/0;c4:104/3/0;c8:158/7/0;c16:231/15/0;c32:316/31/0	ok	levels=1|4|8|16|32,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	suite full-sweep; thermal=69C/36W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260704-192112-chat
20260704-204643-chat	453996d	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.24.0(img:sha256:251eba5cc7c1)	7ca38372	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260704_v0.24.0_baseline.sh	332	180	42	55.71	na	na	339.96	na	71.7	c1:39/0/0;c16:230/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260704-204048 n1; thermal=63C/33W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260704-204643-chat
20260704-211016-chat	453996d	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.24.0(img:sha256:251eba5cc7c1)	29f9995d	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260704_moe-auto_tuned.sh	332	180	42	55.46	na	na	339.5	na	72.0	c1:39/0/0;c16:226/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260704-210420 n1; thermal=62C/33W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260704-211016-chat
20260704-211637-chat	453996d	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.24.0(img:sha256:251eba5cc7c1)	29f9995d	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260704_moe-auto_tuned.sh	332	180	42	55.44	na	na	334.68	na	72.0	c1:39/0/0;c16:229/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260704-210420 n2; thermal=65C/34W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260704-211637-chat
20260704-212259-chat	453996d	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.24.0(img:sha256:251eba5cc7c1)	29f9995d	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260704_moe-auto_tuned.sh	332	180	42	55.23	na	na	341.12	na	72.0	c1:39/0/0;c16:232/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260704-210420 n3; thermal=66C/34W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260704-212259-chat
20260704-215855-chat	453996d	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.24.0(img:sha256:251eba5cc7c1)	99d25329	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260704_mtp-n2_tuned.sh	357	180	42	55.88	na	na	360.98	na	72.8	c1:39/0/0;c16:241/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260704-215237 n1; thermal=66C/35W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260704-215855-chat
20260704-220517-chat	453996d	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.24.0(img:sha256:251eba5cc7c1)	99d25329	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260704_mtp-n2_tuned.sh	357	180	42	55.72	na	na	361.88	na	73.3	c1:39/0/0;c16:246/14/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260704-215237 n2; thermal=67C/37W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260704-220517-chat
20260704-221137-chat	453996d	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.24.0(img:sha256:251eba5cc7c1)	99d25329	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260704_mtp-n2_tuned.sh	357	180	42	55.6	na	na	357.48	na	73.8	c1:39/0/0;c16:244/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260704-215237 n3; thermal=69C/37W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260704-221137-chat
20260704-224640-chat	d4fe51a	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.24.0(img:sha256:251eba5cc7c1)	99d25329	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260704_mtp-n2_tuned.sh	332	180	42	55.27	146.42	242.6	357.44	492.71	76.3	c1:38/0/0;c4:101/3/0;c8:169/7/0;c16:244/15/0;c32:328/31/0	ok	levels=1|4|8|16|32,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	suite full-sweep; thermal=69C/38W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260704-224640-chat
20260712-010124-chat	f1dbb23	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.24.0(img:sha256:251eba5cc7c1)	3cdb35e5	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/VLLM-24-RedHatAI_Qwen3.6-35B-A3B_NVFP4_final.sh	332	180	42	55.12	na	na	359.4	na	82.5	c1:38/0/0;c16:241/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260712-005531 n1; thermal=65C/34W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260712-010124-chat
20260712-010744-chat	f1dbb23	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.24.0(img:sha256:251eba5cc7c1)	3cdb35e5	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/VLLM-24-RedHatAI_Qwen3.6-35B-A3B_NVFP4_final.sh	332	180	42	55.73	na	na	359.78	na	82.2	c1:39/0/0;c16:245/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260712-005531 n2; thermal=68C/35W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260712-010744-chat
20260712-011405-chat	f1dbb23	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.24.0(img:sha256:251eba5cc7c1)	3cdb35e5	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/VLLM-24-RedHatAI_Qwen3.6-35B-A3B_NVFP4_final.sh	332	180	42	55.18	na	na	357.21	na	82.2	c1:39/0/0;c16:245/14/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260712-005531 n3; thermal=69C/35W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260712-011405-chat
20260712-012654-chat	f1dbb23	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.24.0(img:sha256:251eba5cc7c1)	322443e2	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260712_moe-marlin-mtp-triton_tuned.sh	337	180	42	57.37	na	na	362.19	na	81.3	c1:40/0/0;c16:242/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260712-012054 n1; thermal=68C/36W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260712-012654-chat
20260712-013315-chat	f1dbb23	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.24.0(img:sha256:251eba5cc7c1)	322443e2	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260712_moe-marlin-mtp-triton_tuned.sh	337	180	42	56.93	na	na	362.18	na	81.4	c1:40/0/0;c16:247/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260712-012054 n2; thermal=70C/38W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260712-013315-chat
20260712-013936-chat	f1dbb23	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.24.0(img:sha256:251eba5cc7c1)	322443e2	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260712_moe-marlin-mtp-triton_tuned.sh	337	180	42	55.76	na	na	360.47	na	81.3	c1:39/0/0;c16:247/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260712-012054 n3; thermal=71C/37W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260712-013936-chat
20260712-021030-chat	f1dbb23	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.25.0(img:sha256:fc56161ee42a)	87195d0b	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260712_v0.25.0_baseline.sh	402	180	42	56.55	na	na	360.55	na	83.5	c1:40/0/0;c16:240/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260712-020327 n1; thermal=63C/34W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260712-021030-chat
20260712-021652-chat	f1dbb23	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.25.0(img:sha256:fc56161ee42a)	87195d0b	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260712_v0.25.0_baseline.sh	402	180	42	56.01	na	na	358.86	na	84.1	c1:39/0/0;c16:248/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260712-020327 n2; thermal=67C/35W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260712-021652-chat
20260712-022314-chat	f1dbb23	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	chat(512/256)	vllm@0.25.0(img:sha256:fc56161ee42a)	87195d0b	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260712_v0.25.0_baseline.sh	402	180	42	55.74	na	na	358.6	na	84.1	c1:39/0/0;c16:247/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260712-020327 n3; thermal=66C/35W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260712-022314-chat
20260704-193658-coder	453996d	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	coder(4096/1024)	vllm@0.24.0(img:sha256:251eba5cc7c1)	7ca38372	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260704_v0.24.0_baseline.sh	347	180	42	57.55	150.09	222.04	299.6	398.35	76.8	c1:9/0/0;c4:24/4/0;c8:36/7/0;c16:46/16/0;c32:56/32/0	ok	levels=1|4|8|16|32,max_s=180,seed=42,prompt=4096,output=1024,stall=na,ltimeout=na,gllm=0.6.0	measured	suite full-sweep; thermal=71C/38W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260704-193658-coder
20260704-230226-coder	d4fe51a	gb10-1988a9714b4e	RedHatAI/Qwen3.6-35B-A3B-NVFP4	coder(4096/1024)	vllm@0.24.0(img:sha256:251eba5cc7c1)	99d25329	runbooks/RedHatAI/Qwen3.6-35B-A3B-NVFP4/20260704_mtp-n2_tuned.sh	332	180	42	59.84	160.31	230.23	316.72	417.57	77.4	c1:9/1/0;c4:23/4/0;c8:39/7/0;c16:50/15/0;c32:59/31/0	ok	levels=1|4|8|16|32,max_s=180,seed=42,prompt=4096,output=1024,stall=na,ltimeout=na,gllm=0.6.0	measured	suite full-sweep; thermal=74C/41W	results/gb10-1988a9714b4e/RedHatAI/Qwen3.6-35B-A3B-NVFP4/data/20260704-230226-coder
20260614-205253-chat	b87597b	gb10-1988a9714b4e	RedHatAI/gemma-4-31B-it-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	63cf94ed	runbooks/RedHatAI/gemma-4-31B-it-NVFP4/baseline.sh	342	180	42	10.45	37.33	64.48	109	136.65	75.4	c1:8/0/0;c4:28/3/0;c8:49/7/0;c16:76/16/0;c32:100/31/0	ok	levels=1|4|8|16|32,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	baseline full-sweep; thermal=68C/37W	results/gb10-1988a9714b4e/RedHatAI/gemma-4-31B-it-NVFP4/data/20260614-205253-chat
20260614-232113-chat	83a8576	gb10-1988a9714b4e	RedHatAI/gemma-4-31B-it-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	63cf94ed	runbooks/RedHatAI/gemma-4-31B-it-NVFP4/baseline.sh	327	180	42	10.54	na	na	103.1	na	69.4	c1:8/0/0;c16:73/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260614-231535 n1; thermal=69C/36W	results/gb10-1988a9714b4e/RedHatAI/gemma-4-31B-it-NVFP4/data/20260614-232113-chat
20260614-232748-chat	83a8576	gb10-1988a9714b4e	RedHatAI/gemma-4-31B-it-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	63cf94ed	runbooks/RedHatAI/gemma-4-31B-it-NVFP4/baseline.sh	327	180	42	10.47	na	na	105.1	na	69.4	c1:8/0/0;c16:73/16/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260614-231535 n2; thermal=72C/36W	results/gb10-1988a9714b4e/RedHatAI/gemma-4-31B-it-NVFP4/data/20260614-232748-chat
20260614-233424-chat	83a8576	gb10-1988a9714b4e	RedHatAI/gemma-4-31B-it-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	63cf94ed	runbooks/RedHatAI/gemma-4-31B-it-NVFP4/baseline.sh	327	180	42	10.43	na	na	104.31	na	69.4	c1:8/0/0;c16:73/16/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260614-231535 n3; thermal=73C/36W	results/gb10-1988a9714b4e/RedHatAI/gemma-4-31B-it-NVFP4/data/20260614-233424-chat
20260614-234718-chat	83a8576	gb10-1988a9714b4e	RedHatAI/gemma-4-31B-it-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	21457b7f	runbooks/RedHatAI/gemma-4-31B-it-NVFP4/20260614_kvfp8_tuned.sh	362	180	42	10.63	na	na	123.7	na	69.9	c1:8/0/0;c16:89/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260614-234105 n1; thermal=67C/35W	results/gb10-1988a9714b4e/RedHatAI/gemma-4-31B-it-NVFP4/data/20260614-234718-chat
20260614-235353-chat	83a8576	gb10-1988a9714b4e	RedHatAI/gemma-4-31B-it-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	21457b7f	runbooks/RedHatAI/gemma-4-31B-it-NVFP4/20260614_kvfp8_tuned.sh	362	180	42	10.62	na	na	129.16	na	69.8	c1:8/0/0;c16:91/16/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260614-234105 n2; thermal=65C/34W	results/gb10-1988a9714b4e/RedHatAI/gemma-4-31B-it-NVFP4/data/20260614-235353-chat
20260615-000026-chat	83a8576	gb10-1988a9714b4e	RedHatAI/gemma-4-31B-it-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	21457b7f	runbooks/RedHatAI/gemma-4-31B-it-NVFP4/20260614_kvfp8_tuned.sh	362	180	42	10.6	na	na	134.68	na	69.9	c1:8/0/0;c16:96/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260614-234105 n3; thermal=65C/34W	results/gb10-1988a9714b4e/RedHatAI/gemma-4-31B-it-NVFP4/data/20260615-000026-chat
20260615-002424-chat	83a8576	gb10-1988a9714b4e	RedHatAI/gemma-4-31B-it-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	b8ee7559	runbooks/RedHatAI/gemma-4-31B-it-NVFP4/20260614_memutil-08_tuned.sh	357	180	42	10.45	na	na	99.62	na	104.8	c1:8/0/0;c16:71/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260615-001815 n1; thermal=70C/35W	results/gb10-1988a9714b4e/RedHatAI/gemma-4-31B-it-NVFP4/data/20260615-002424-chat
20260615-003104-chat	83a8576	gb10-1988a9714b4e	RedHatAI/gemma-4-31B-it-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	b8ee7559	runbooks/RedHatAI/gemma-4-31B-it-NVFP4/20260614_memutil-08_tuned.sh	357	180	42	10.47	na	na	105.22	na	105.3	c1:8/0/0;c16:77/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260615-001815 n2; thermal=66C/34W	results/gb10-1988a9714b4e/RedHatAI/gemma-4-31B-it-NVFP4/data/20260615-003104-chat
20260615-003745-chat	83a8576	gb10-1988a9714b4e	RedHatAI/gemma-4-31B-it-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	b8ee7559	runbooks/RedHatAI/gemma-4-31B-it-NVFP4/20260614_memutil-08_tuned.sh	357	180	42	10.45	na	na	106.4	na	104.9	c1:8/0/0;c16:77/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260615-001815 n3; thermal=66C/34W	results/gb10-1988a9714b4e/RedHatAI/gemma-4-31B-it-NVFP4/data/20260615-003745-chat
20260615-005512-chat	83a8576	gb10-1988a9714b4e	RedHatAI/gemma-4-31B-it-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	8667ab68	runbooks/RedHatAI/gemma-4-31B-it-NVFP4/20260614_batched-16k_tuned.sh	634	180	42	10.6	na	na	104.5	na	67.4	c1:8/0/0;c16:73/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260615-004426 n1; thermal=71C/35W	results/gb10-1988a9714b4e/RedHatAI/gemma-4-31B-it-NVFP4/data/20260615-005512-chat
